vx,vy,vz,xpos1,ypos1,photons1,xpos2,ypos2,photons2,xpos3,ypos3,photons3,xpos4,ypos4,photons4
-1.56375,-5.2812,3.41546,-25,0,19,25,0,23
-2.36731,-1.17903,-4.24535,-25,0,25,25,0,23
-0.0945532,0.173009,-3.53266,-25,0,28,25,0,18
7.3198,4.15789,3.93101,-25,0,5,25,0,15
0,0,-0.371109,-99.9,-99.9,-1,-99.9,-99.9,-1
-1.15977,0.22233,-2.03564,-99.9,-99.9,-1,25,0,1
-1.02159,0.853937,6.21742,-25,0,27,25,0,19
0.000246577,0.000128488,-9.93194,-99.9,-99.9,-1,-99.9,-99.9,-1
-0.00329017,0.000461409,1.86322,-99.9,-99.9,-1,-99.9,-99.9,-1
-0.22492,0.112059,5.39589,-25,0,27,25,0,36
-0.000225928,0.00041398,-2.0194,-99.9,-99.9,-1,25,0,1
0.000845224,0.000575714,4.01863,-25,0,1,-99.9,-99.9,-1
-0.01475,-0.00253065,-5.21353,-25,0,2,25,0,1
0,0,-4.24443,-99.9,-99.9,-1,-99.9,-99.9,-1
0.0652912,-0.0962673,7.73389,-25,0,15,25,0,16
-9.1185,-6.63686,4.36944,-25,0,14,25,0,11
-0.00170733,-0.000888663,5.08516,-99.9,-99.9,-1,-99.9,-99.9,-1
-0.154054,0.0315211,8.45551,-25,0,14,25,0,15
-0.00497436,-0.00490903,8.43128,-99.9,-99.9,-1,-99.9,-99.9,-1
-0.00529377,-0.000490388,-0.491822,-99.9,-99.9,-1,-99.9,-99.9,-1
-0.0352252,-0.0627961,-7.7313,-25,0,55,25,0,44
0,0,-1.24191,-99.9,-99.9,-1,-99.9,-99.9,-1
0.0283413,-0.0526284,4.36933,-25,0,6,25,0,5
-0.00262361,0.00060506,-3.7522,-99.9,-99.9,-1,-99.9,-99.9,-1
5.38395,8.70981,-3.31782,-25,0,5,25,0,5
2.98506e-06,-0.000549238,-9.00216,-25,0,2,-99.9,-99.9,-1
0.00305725,0.0578219,-2.26604,-25,0,1,25,0,1
-0.00106297,-0.000329185,6.23624,-99.9,-99.9,-1,-99.9,-99.9,-1
0,0,-9.98598,-99.9,-99.9,-1,-99.9,-99.9,-1
-0.077202,0.0920678,-0.967315,-25,0,8,25,0,9
0.0351493,-0.00478947,-9.18198,-25,0,5,25,0,1
-0.0019288,0.00066307,4.76904,-99.9,-99.9,-1,-99.9,-99.9,-1
-0.0290155,0.064364,-2.54443,-25,0,11,25,0,8
0.0206888,-0.00167712,-7.23785,-25,0,32,25,0,39
0.0454046,-0.069912,0.941541,-25,0,25,25,0,34
0.000943876,-0.00132979,7.60246,-99.9,-99.9,-1,-99.9,-99.9,-1
-0.00273855,0.000474332,5.29945,-99.9,-99.9,-1,-99.9,-99.9,-1
-0.00234731,0.00566544,-4.74389,-99.9,-99.9,-1,-99.9,-99.9,-1
0.0497509,0.111032,2.99584,-25,0,11,25,0,9
0.00253613,-0.00130278,-8.33302,-99.9,-99.9,-1,-99.9,-99.9,-1
0.543267,-0.785724,6.71139,-25,0,1,25,0,1
0.0277318,-0.0357584,-5.03054,-25,0,5,25,0,9
-0.00378026,9.24207e-05,9.0452,-99.9,-99.9,-1,-99.9,-99.9,-1
-0.00104907,0.000528983,4.46328,-99.9,-99.9,-1,-99.9,-99.9,-1
-0.0278031,-0.255354,9.53537,-25,0,40,25,0,31
-0.00150341,-0.000344493,-3.88256,-99.9,-99.9,-1,-99.9,-99.9,-1
-8.40536e-05,-0.000253916,8.25655,-25,0,1,-99.9,-99.9,-1
-0.164034,-0.108518,3.33313,-25,0,19,25,0,23
0.00525502,-6.82182e-05,-6.86236,-99.9,-99.9,-1,-99.9,-99.9,-1
2.8623,-1.70868,2.99574,-25,0,13,25,0,22
0.0644185,-0.0784622,4.43547,-25,0,42,25,0,50
-0.00232893,0.00265482,3.96516,-99.9,-99.9,-1,-99.9,-99.9,-1
0.0023084,0.00127902,7.09222,-99.9,-99.9,-1,-99.9,-99.9,-1
0.000957017,-3.37491e-05,-8.00922,-99.9,-99.9,-1,-99.9,-99.9,-1
-0.00316788,0.000471151,-6.09043,-99.9,-99.9,-1,-99.9,-99.9,-1
0.000439297,0.000933665,1.36397,-99.9,-99.9,-1,-99.9,-99.9,-1
-0.000959114,-0.000322911,3.73813,-99.9,-99.9,-1,-99.9,-99.9,-1
-0.0757136,0.147689,-9.43037,-25,0,21,25,0,15
0.0012021,0.00164297,-7.02148,-99.9,-99.9,-1,-99.9,-99.9,-1
-0.00378397,-0.00207287,4.10819,-25,0,1,25,0,1
-0.212801,0.122242,-8.68676,-25,0,32,25,0,21
0.00334516,-0.000996651,8.11136,-99.9,-99.9,-1,-99.9,-99.9,-1
-0.000413593,-0.000262432,6.70612,-25,0,1,25,0,1
-3.86189,-4.71376,-5.56558,-25,0,5,25,0,4
0.00163539,0.000104047,4.17204,-99.9,-99.9,-1,-99.9,-99.9,-1
-0.196614,0.175451,6.00957,-25,0,46,25,0,31
0,0,-2.4944,-99.9,-99.9,-1,-99.9,-99.9,-1
0.00265809,0.00930376,8.02717,-25,0,3,25,0,1
-0.132029,0.206544,5.15595,-25,0,28,25,0,31
-1.69763,-2.77281,6.97076,-25,0,1,25,0,2
0.00239676,0.000387413,-5.99947,-99.9,-99.9,-1,-99.9,-99.9,-1
0.853572,0.0141326,7.2304,-25,0,12,25,0,8
16.0019,-7.13138,-0.602257,-25,0,1,-99.9,-99.9,-1
-0.00157668,-0.000231158,3.11283,-99.9,-99.9,-1,-99.9,-99.9,-1
0.155214,-0.123376,8.91,-25,0,27,25,0,19
0.00155524,0.00024857,4.86389,-99.9,-99.9,-1,25,0,1
0.00624297,-0.000241001,-0.668606,-99.9,-99.9,-1,-99.9,-99.9,-1
15.3482,-4.13179,-1.02403,-25,0,8,25,0,21
